Time_ms,Angle,PWM_us,Thrust_g,Voltage_V,Current_A,Power_W,Temp_C
139355,105,1583,88.73,12.98,0.10,1.24,50.59
139625,105,1583,90.02,12.99,0.09,1.12,50.60
139896,105,1583,88.37,12.99,0.06,0.83,50.60
140167,105,1583,87.96,12.99,0.09,1.23,50.61
140437,105,1583,88.27,12.99,0.07,0.93,50.63
140708,105,1583,88.86,12.99,0.08,1.04,50.64
140979,105,1583,87.75,13.00,0.04,0.46,50.68
141249,105,1583,90.22,13.00,0.03,0.33,50.70
141520,105,1583,89.52,13.00,0.02,0.21,50.71
141791,105,1583,89.56,13.00,-0.02,-0.29,50.70
142061,105,1583,88.19,13.00,-0.04,-0.54,50.71
142332,105,1583,109.86,12.96,0.10,1.25,50.70
142603,105,1583,87.87,12.97,0.07,0.85,50.70
142873,105,1583,90.01,12.97,0.10,1.35,50.71
143144,105,1583,87.08,12.97,0.11,1.42,50.72
143415,105,1583,89.36,12.98,0.08,1.09,50.71
143685,105,1583,87.59,12.98,0.09,1.18,50.72
143956,105,1583,88.42,12.98,0.05,0.69,50.73
144227,105,1583,87.85,12.98,0.02,0.24,50.73
144497,105,1583,88.30,12.98,0.06,0.81,50.74
144769,105,1583,91.52,12.99,0.01,0.16,50.74
145039,105,1583,89.35,12.99,0.03,0.44,50.75
145309,105,1583,89.09,12.99,0.07,0.88,50.75
145581,105,1583,90.39,12.99,0.10,1.29,50.76
145851,105,1583,89.40,12.99,0.10,1.26,50.78
146121,105,1583,91.25,12.99,0.07,0.86,50.78
146393,105,1583,88.73,12.99,0.04,0.49,50.78
146663,105,1583,120.10,12.99,0.06,0.83,50.78
146933,105,1583,86.31,12.99,0.04,0.47,50.80
147205,105,1583,90.77,12.99,0.01,0.14,50.79
147475,105,1583,88.04,12.99,-0.01,-0.15,50.79
147745,105,1583,88.18,13.00,0.01,0.16,50.81
148017,105,1583,88.82,13.00,-0.02,-0.23,50.81
148287,105,1583,89.83,13.00,-0.04,-0.49,50.82
148558,105,1583,89.35,13.00,0.03,0.34,50.82
148829,105,1583,89.07,13.00,0.02,0.22,50.83
149100,105,1583,88.52,13.00,0.04,0.49,50.84
149370,105,1583,91.16,13.00,0.03,0.45,50.83
149641,105,1583,88.43,13.00,0.03,0.42,50.84
149912,105,1583,89.97,13.00,0.01,0.10,50.84
150182,105,1583,89.96,13.00,0.04,0.58,50.85
150453,105,1583,89.36,13.00,0.04,0.53,50.86
150724,105,1583,120.43,13.00,0.04,0.58,50.85
150994,105,1583,88.71,13.00,0.09,1.11,50.86
151265,105,1583,90.03,13.00,0.06,0.81,50.86
151536,105,1583,88.96,13.00,0.03,0.36,50.86
151806,105,1583,86.72,13.00,0.00,0.04,50.86
152077,105,1583,86.24,13.00,-0.03,-0.34,50.87
152348,105,1583,87.53,13.00,-0.00,-0.01,50.88
152619,105,1583,87.84,13.00,0.01,0.10,50.88
152889,105,1583,88.23,13.00,-0.03,-0.39,50.89
153160,105,1583,87.61,13.00,-0.01,-0.15,50.89
153431,105,1583,86.52,13.00,0.01,0.07,50.83
153701,105,1583,86.14,13.00,0.02,0.26,50.84
153972,105,1583,88.56,13.00,0.03,0.34,50.86
154243,105,1583,88.93,13.00,0.03,0.41,50.87
154514,105,1583,89.34,13.00,0.01,0.19,50.87
154784,105,1583,88.21,13.00,-0.01,-0.11,50.88
155055,105,1583,132.85,12.85,1.60,20.56,50.90
155326,105,1583,82.32,12.87,1.41,18.15,50.91
155596,105,1583,89.04,12.88,1.29,16.55,50.93
155867,105,1583,87.25,12.89,1.19,15.40,50.94
156138,105,1583,89.40,12.90,1.10,14.17,50.96
156408,105,1583,87.91,12.91,1.02,13.15,50.97
156679,105,1583,89.04,12.92,0.93,12.04,50.98
156950,105,1583,89.30,12.93,0.82,10.57,51.05
157220,105,1583,90.71,12.93,0.75,9.72,51.04
157491,105,1583,87.58,12.94,0.66,8.57,51.03
157762,105,1583,88.12,12.95,0.57,7.43,51.03
158032,105,1583,88.79,12.96,0.50,6.42,51.02
158303,105,1583,88.72,12.96,0.48,6.17,51.03
158574,105,1583,88.70,12.96,0.44,5.66,51.02
158844,105,1583,90.35,12.97,0.41,5.29,51.02
159115,105,1583,91.72,12.97,0.35,4.58,51.03
159386,105,1583,90.15,12.97,0.34,4.42,51.03
159656,105,1583,87.25,12.97,0.34,4.37,51.03
159927,105,1583,87.65,12.98,0.27,3.56,51.04
160198,105,1583,87.81,12.98,0.22,2.83,51.04
160468,105,1583,87.82,12.98,0.18,2.36,51.04
160740,105,1583,87.96,12.99,0.19,2.52,51.05
161010,105,1583,90.33,12.99,0.22,2.86,51.05
161281,105,1583,88.55,12.99,0.24,3.16,51.05
161552,105,1583,89.40,12.99,0.27,3.52,51.05
161822,105,1583,88.79,12.99,0.20,2.60,51.05
162094,105,1583,89.68,12.99,0.16,2.06,51.05
162364,105,1583,89.45,13.00,0.17,2.15,51.06
162634,105,1583,91.32,12.99,0.19,2.52,51.07
162906,105,1583,90.80,13.00,0.15,1.90,51.07
163176,105,1583,89.33,13.00,0.17,2.20,51.07
163446,105,1583,104.68,13.00,0.20,2.56,51.08
163718,105,1583,87.93,13.00,0.18,2.32,51.09
163988,105,1583,87.82,13.00,0.15,1.90,51.09
164258,105,1583,88.27,13.00,0.15,2.01,51.10
164530,105,1583,88.51,13.00,0.10,1.33,51.11
164800,105,1583,89.57,13.00,0.08,1.02,51.12
165070,105,1583,87.43,13.00,0.09,1.12,51.13
165342,105,1583,88.56,13.00,0.06,0.73,51.14
165612,105,1583,88.28,13.00,0.08,1.05,51.14
165882,105,1583,88.39,13.00,0.02,0.28,51.15
166154,105,1583,90.39,13.00,0.08,1.03,51.14
166424,105,1583,87.96,13.00,0.03,0.45,51.15
166695,105,1583,90.70,13.00,0.05,0.70,51.14
166966,105,1583,88.97,13.00,0.01,0.16,51.15
167236,105,1583,88.53,13.00,-0.01,-0.13,51.14
167507,105,1583,87.17,13.00,-0.00,-0.02,51.14
167778,105,1583,120.10,12.92,0.87,11.28,51.14
168048,105,1583,85.55,12.93,0.80,10.36,51.14
168320,105,1583,89.08,12.94,0.74,9.53,51.15
168590,105,1583,87.74,12.94,0.70,9.07,51.15
168860,105,1583,88.30,12.95,0.60,7.79,51.16
169132,105,1583,88.67,12.96,0.57,7.41,51.16
169402,105,1583,88.33,12.96,0.52,6.78,51.17
169672,105,1583,87.08,12.96,0.50,6.49,51.19
169944,105,1583,87.22,12.97,0.48,6.24,51.19
170214,105,1583,88.38,12.97,0.41,5.34,51.22
170484,105,1583,87.87,12.97,0.39,5.10,51.23
170756,105,1583,88.17,12.98,0.37,4.79,51.24
171026,105,1583,89.66,12.98,0.34,4.42,51.25
171296,105,1583,90.44,12.98,0.36,4.66,51.26
171568,105,1583,87.79,12.98,0.34,4.40,51.27
171838,105,1583,92.56,12.98,0.28,3.58,51.26
172109,105,1583,114.99,12.98,0.29,3.71,51.25
172380,105,1583,90.20,12.99,0.29,3.83,51.18
172650,105,1583,91.05,12.99,0.24,3.07,51.20
172921,105,1583,89.96,12.99,0.18,2.39,51.18
173192,105,1583,91.11,12.99,0.17,2.26,51.20
173462,105,1583,88.99,12.99,0.20,2.62,51.21
173733,105,1583,91.02,12.99,0.21,2.75,51.23
174004,105,1583,91.06,12.99,0.21,2.77,51.24
174274,105,1583,89.27,12.99,0.16,2.12,51.25
174545,105,1583,89.33,12.99,0.19,2.49,51.26
174816,105,1583,89.60,12.99,0.14,1.77,51.27
175087,105,1583,89.11,12.99,0.09,1.22,51.27
175357,105,1583,88.25,12.99,0.07,0.91,51.28
175628,105,1583,88.36,12.99,0.06,0.73,51.29
175899,105,1583,88.00,13.00,0.03,0.38,51.29
176169,105,1583,99.96,13.00,-0.01,-0.13,51.30
176440,105,1583,87.14,12.99,0.02,0.28,51.30
176711,105,1583,87.40,13.00,0.01,0.16,51.30
176982,105,1583,87.25,13.00,-0.03,-0.33,51.31
177253,105,1583,86.34,13.00,-0.05,-0.67,51.31
177523,105,1583,87.13,13.00,-0.08,-1.08,51.31
177794,105,1583,85.18,13.00,-0.03,-0.38,51.32
178065,105,1583,86.56,13.00,-0.01,-0.14,51.32
178335,105,1583,87.98,13.00,-0.04,-0.51,51.33
178606,105,1583,87.88,13.00,-0.07,-0.93,51.34
178877,105,1583,88.61,13.00,-0.03,-0.34,51.34
179147,105,1583,86.51,13.00,-0.05,-0.59,51.35
179418,105,1583,87.08,13.00,0.00,0.06,51.36
179689,105,1583,86.60,13.00,0.02,0.25,51.36
179959,105,1583,86.54,13.00,0.02,0.23,51.36
180230,105,1583,99.71,13.00,-0.01,-0.07,51.37
180501,105,1583,85.16,13.00,0.00,0.04,51.38
180771,105,1583,85.52,13.00,-0.01,-0.15,51.38
181042,105,1583,84.63,13.00,0.04,0.55,51.39
181313,105,1583,83.89,13.00,0.01,0.12,51.38
181583,105,1583,84.84,13.00,0.00,0.02,51.39
181854,105,1583,84.32,13.00,-0.01,-0.16,51.40
182125,105,1583,85.28,13.00,0.00,0.05,51.41
182395,105,1583,84.05,13.00,-0.02,-0.23,51.41
182666,105,1583,85.13,13.00,-0.05,-0.59,51.41
182937,105,1583,84.03,13.00,-0.00,-0.04,51.41
183207,105,1583,84.12,13.00,-0.03,-0.41,51.42
183478,105,1583,84.99,13.00,-0.05,-0.65,51.43
183749,105,1583,84.87,13.00,-0.06,-0.77,51.43
184019,105,1583,84.67,13.00,-0.01,-0.10,51.44
184290,105,1583,86.27,13.00,0.02,0.30,51.44
184561,105,1583,90.71,13.00,-0.01,-0.11,51.44
184832,105,1583,119.82,13.00,0.01,0.11,51.45
185103,105,1583,85.64,13.00,0.02,0.20,51.45
185373,105,1583,85.60,13.00,0.04,0.48,51.45
185644,105,1583,85.14,13.00,0.06,0.82,51.45
185915,105,1583,84.71,13.00,0.07,0.94,51.46
186185,105,1583,85.55,13.00,0.05,0.66,51.45
186456,105,1583,86.54,13.00,0.04,0.51,51.45
186727,105,1583,86.47,13.00,0.03,0.37,51.44
186997,105,1583,87.64,13.00,0.06,0.73,51.47
187269,105,1583,87.78,13.00,0.03,0.38,51.47
187539,105,1583,88.07,13.00,0.04,0.54,51.47
187809,105,1583,86.87,13.00,0.02,0.21,51.47
188081,105,1583,87.11,13.00,0.06,0.77,51.47
188351,105,1583,87.58,13.00,0.02,0.22,51.47
188621,105,1583,86.90,13.00,-0.02,-0.27,51.47
188893,105,1583,108.26,13.00,-0.06,-0.82,51.47
189163,105,1583,85.77,13.01,-0.09,-1.11,51.47
189433,105,1583,87.72,13.01,-0.05,-0.70,51.47
189705,105,1583,87.77,13.01,-0.02,-0.24,51.47
189975,105,1583,86.82,13.01,0.01,0.18,51.47
190246,105,1583,87.53,13.01,0.03,0.36,51.47
190517,105,1583,87.83,13.01,0.00,0.05,51.47
190787,105,1583,88.66,13.01,-0.02,-0.24,51.47
191058,105,1583,87.74,13.01,-0.03,-0.40,51.48
191329,105,1583,85.85,13.01,-0.03,-0.45,51.49
191599,105,1583,85.96,13.01,-0.00,-0.01,51.49
191870,105,1583,87.34,13.01,0.01,0.10,51.51
192141,105,1583,87.63,13.01,-0.01,-0.19,51.52
192412,105,1583,88.36,13.01,-0.03,-0.45,51.52
192683,105,1583,89.56,13.01,-0.07,-0.88,51.53
192953,105,1583,117.95,13.01,-0.06,-0.78,51.52
193224,105,1583,86.09,13.00,-0.06,-0.79,51.52
193495,105,1583,89.56,13.01,-0.03,-0.42,51.51
193765,105,1583,88.87,13.01,-0.01,-0.08,51.52
194036,105,1583,88.88,13.01,-0.03,-0.35,51.52
194307,105,1583,88.14,13.00,-0.02,-0.21,51.53
194577,105,1583,88.84,13.00,-0.04,-0.56,51.54
194848,105,1583,89.01,13.00,-0.02,-0.21,51.55
195119,105,1583,89.12,13.00,-0.01,-0.18,51.55
195390,105,1583,88.44,13.00,-0.03,-0.44,51.56
195660,105,1583,87.17,13.00,-0.07,-0.87,51.56
195931,105,1583,87.05,13.00,-0.06,-0.78,51.54
196202,105,1583,90.76,13.00,-0.02,-0.30,51.55
196472,105,1583,89.43,13.00,-0.03,-0.36,51.55
196743,105,1583,89.39,13.00,-0.07,-0.89,51.56
197014,105,1583,120.13,13.00,-0.10,-1.28,51.57
197284,105,1583,86.32,13.00,-0.08,-1.04,51.57
197556,105,1583,90.06,13.00,-0.09,-1.22,51.58
197826,105,1583,89.39,13.00,-0.08,-1.09,51.58
198096,105,1583,87.20,13.01,-0.10,-1.36,51.58
198368,105,1583,87.93,13.01,-0.06,-0.83,51.57
198638,105,1583,86.94,13.01,-0.05,-0.64,51.58
198908,105,1583,86.89,13.01,-0.05,-0.66,51.58
199180,105,1583,86.22,13.01,-0.07,-0.88,51.58
199450,105,1583,86.39,13.00,-0.05,-0.59,51.59
199720,105,1583,86.71,13.00,-0.00,-0.04,51.59
199992,105,1583,86.58,13.00,-0.02,-0.22,51.58
200262,105,1583,87.45,13.00,0.03,0.39,51.59
200532,105,1583,89.13,13.00,0.05,0.65,51.60
200804,105,1583,87.01,13.00,0.06,0.78,51.60
201074,105,1583,88.49,13.00,0.08,1.10,51.60
201345,105,1583,126.94,12.89,0.63,8.15,51.60
201616,105,1583,84.60,12.90,0.59,7.63,51.60
201886,105,1583,86.94,12.91,0.50,6.41,51.60
202157,105,1583,87.15,12.92,0.43,5.59,51.60
202428,105,1583,87.10,12.93,0.40,5.23,51.61
202698,105,1583,89.05,12.94,0.36,4.72,51.62
202969,105,1583,88.39,12.94,0.34,4.45,51.62
203240,105,1583,87.58,12.95,0.31,4.02,51.63
203510,105,1583,87.62,12.95,0.24,3.15,51.64
203782,105,1583,87.60,12.96,0.21,2.74,51.64
204052,105,1583,88.82,12.96,0.23,2.96,51.64
204322,105,1583,89.74,12.96,0.17,2.19,51.64
204594,105,1583,88.69,12.97,0.20,2.56,51.63
204864,105,1583,88.55,12.97,0.19,2.50,51.65
205134,105,1583,86.70,12.97,0.17,2.17,51.66
205406,105,1583,92.69,12.97,0.13,1.67,51.65
205676,105,1583,119.58,12.98,0.11,1.42,51.63
205947,105,1583,87.95,12.98,0.11,1.38,51.65
206218,105,1583,87.57,12.98,0.12,1.54,51.64
206488,105,1583,87.38,12.98,0.12,1.59,51.65
206759,105,1583,87.84,12.98,0.16,2.11,51.66
207030,105,1583,86.49,12.98,0.18,2.39,51.66
207300,105,1583,88.24,12.98,0.14,1.87,51.67
207571,105,1583,88.04,12.99,0.17,2.17,51.63
207842,105,1583,87.69,12.99,0.17,2.16,51.63
208112,105,1583,87.16,12.99,0.16,2.05,51.64
208384,105,1583,88.12,12.99,0.11,1.37,51.65
208654,105,1583,88.19,12.99,0.11,1.43,51.66
208924,105,1583,88.11,12.99,0.11,1.49,51.67
209196,105,1583,88.05,12.99,0.13,1.74,51.68
209466,105,1583,87.22,12.99,0.12,1.57,51.67
209736,105,1583,109.35,12.99,0.12,1.61,51.68
210008,105,1583,86.23,12.99,0.17,2.23,51.69
210278,105,1583,89.92,12.99,0.21,2.69,51.69
210548,105,1583,87.29,12.99,0.17,2.24,51.69
210820,105,1583,88.30,13.00,0.13,1.74,51.69
211090,105,1583,90.07,13.00,0.17,2.24,51.70
211361,105,1583,88.47,13.00,0.16,2.13,51.70
211632,105,1583,88.43,13.00,0.18,2.31,51.72
211902,105,1583,87.44,13.00,0.17,2.18,51.72
212173,105,1583,88.15,13.01,0.14,1.78,51.73
212444,105,1583,87.75,13.01,0.17,2.19,51.73
212714,105,1583,88.29,13.01,0.17,2.17,51.73
212985,105,1583,87.10,13.01,0.13,1.67,51.73
213256,105,1583,88.16,13.01,0.09,1.23,51.74
213526,105,1583,89.35,13.01,0.10,1.31,51.74
213797,105,1583,88.77,13.01,0.08,0.99,51.74
214068,105,1583,99.86,13.00,0.22,2.92,51.73
214338,105,1583,89.77,13.01,0.19,2.45,51.71
214609,105,1583,89.77,13.01,0.18,2.31,51.73
214880,105,1583,91.48,13.01,0.18,2.38,51.73
215150,105,1583,90.76,13.01,0.14,1.86,51.74
215421,105,1583,91.89,13.01,0.11,1.49,51.75
215692,105,1583,90.03,13.02,0.13,1.64,51.76
215963,105,1583,91.36,13.02,0.13,1.68,51.78
216233,105,1583,90.33,13.02,0.09,1.23,51.77
216504,105,1583,90.17,13.02,0.10,1.31,51.77
216775,105,1583,91.19,13.02,0.08,1.09,51.77
217046,105,1583,89.96,13.02,0.05,0.70,51.78
217316,105,1583,89.00,13.02,0.03,0.35,51.78
217587,105,1583,92.35,13.02,0.01,0.13,51.83
217858,105,1583,91.19,13.02,-0.02,-0.26,51.84
218128,105,1583,93.85,13.02,0.01,0.16,51.84
218399,105,1583,111.80,13.02,0.00,0.06,51.85
218670,105,1583,91.41,13.02,-0.02,-0.23,51.85
218940,105,1583,92.19,13.02,-0.02,-0.20,51.85
219211,105,1583,90.95,13.02,0.01,0.12,51.84
219482,105,1583,91.17,13.02,-0.03,-0.37,51.85
219752,105,1583,91.29,13.02,-0.05,-0.61,51.85
220023,105,1583,91.06,13.03,-0.06,-0.73,51.85
220294,105,1583,90.75,13.03,-0.03,-0.36,51.86
220564,105,1583,90.82,13.03,-0.02,-0.22,51.86
220835,105,1583,89.75,13.03,-0.01,-0.19,51.86
221106,105,1583,89.12,13.02,0.01,0.13,51.87
221376,105,1583,90.06,13.02,-0.01,-0.17,51.88
221647,105,1583,92.22,13.02,-0.03,-0.43,51.88
221918,105,1583,90.08,13.02,-0.01,-0.09,51.88
222189,105,1583,91.69,13.02,0.00,0.03,51.88
222459,105,1583,134.44,13.02,-0.00,-0.06,51.88
222730,105,1583,83.28,13.02,-0.03,-0.34,51.88
223001,105,1583,89.95,13.02,-0.04,-0.49,51.90
223271,105,1583,89.72,13.02,-0.08,-1.01,51.90
223542,105,1583,89.52,13.02,-0.08,-1.00,51.90
223813,105,1583,89.03,13.03,-0.05,-0.60,51.91
224083,105,1583,89.06,13.03,-0.01,-0.14,51.92
224354,105,1583,90.03,13.03,0.02,0.26,51.93
224625,105,1583,88.76,13.02,-0.00,-0.04,51.93
224896,105,1583,89.95,13.02,0.04,0.55,51.92
225166,105,1583,89.22,13.03,0.05,0.60,51.93
225437,105,1583,89.40,13.02,0.09,1.13,51.93
225708,105,1583,89.59,13.02,0.10,1.31,51.94
225978,105,1583,89.94,13.02,0.07,0.90,51.95
226249,105,1583,90.81,13.03,0.04,0.53,51.94
226520,105,1583,90.56,13.03,0.01,0.10,51.93
226790,105,1583,110.76,12.99,0.19,2.50,51.93
227061,105,1583,89.14,13.00,0.17,2.26,51.93
227332,105,1583,88.79,13.00,0.16,2.14,51.94
227602,105,1583,90.20,13.00,0.19,2.42,51.93
227873,105,1583,87.98,13.01,0.15,1.90,51.94
228144,105,1583,88.15,13.01,0.12,1.52,51.95
228414,105,1583,88.96,13.01,0.08,1.09,51.96
228685,105,1583,89.12,13.01,0.05,0.61,51.96
228956,105,1583,90.30,13.02,0.02,0.26,51.95
229226,105,1583,88.69,13.02,0.03,0.44,51.96
229497,105,1583,88.52,13.02,0.02,0.21,51.95
229768,105,1583,88.78,13.02,0.04,0.49,51.99
230038,105,1583,90.74,13.02,0.03,0.35,51.99
230309,105,1583,90.01,13.02,0.00,0.04,51.98
230580,105,1583,89.71,13.02,-0.00,-0.05,51.99
230850,105,1583,89.25,13.02,0.05,0.63,51.99
231121,105,1583,113.04,13.02,0.02,0.29,51.99
231392,105,1583,90.56,13.02,-0.02,-0.21,51.93
231662,105,1583,91.52,13.02,-0.01,-0.09,51.94
231933,105,1583,90.03,13.02,-0.03,-0.45,51.96
232204,105,1583,89.40,13.02,0.01,0.08,51.97
232474,105,1583,90.12,13.02,-0.02,-0.21,51.97
232745,105,1583,90.26,13.02,-0.01,-0.18,51.98
233016,105,1583,89.41,13.02,0.00,0.04,51.93
233287,105,1583,90.93,13.02,0.04,0.53,51.94
233558,105,1583,89.87,13.02,0.01,0.10,51.95
233828,105,1583,90.22,13.02,0.01,0.19,51.95
234099,105,1583,89.79,13.02,-0.01,-0.11,51.96
234370,105,1583,89.19,13.02,-0.04,-0.57,51.98
234640,105,1583,89.76,13.02,-0.05,-0.70,51.98
234911,105,1583,91.48,13.02,-0.08,-1.00,51.99
235182,105,1583,90.28,13.02,-0.05,-0.70,51.99
235453,105,1583,89.70,13.02,-0.06,-0.82,52.00
235723,105,1583,90.78,13.02,-0.09,-1.11,52.00
235994,105,1583,89.99,13.03,-0.08,-1.09,52.00
236265,105,1583,91.69,13.03,-0.04,-0.49,52.02
236535,105,1583,90.82,13.02,0.01,0.15,52.02
236807,105,1583,91.65,13.02,-0.03,-0.34,52.03
237077,105,1583,91.05,13.02,-0.07,-0.88,52.04
237347,105,1583,92.07,13.03,-0.03,-0.39,52.04
237619,105,1583,92.15,13.03,-0.05,-0.63,52.04
237889,105,1583,91.56,13.03,-0.04,-0.47,52.05
238160,105,1583,90.20,13.03,-0.02,-0.31,52.06
238431,105,1583,90.51,13.03,-0.04,-0.56,52.07
238701,105,1583,90.60,13.02,-0.02,-0.31,52.08
238972,105,1583,89.75,13.02,-0.04,-0.46,52.09
239243,105,1583,119.07,13.02,-0.03,-0.40,52.08
239514,105,1583,88.59,13.02,-0.04,-0.55,52.08
239784,105,1583,91.41,13.02,-0.03,-0.39,52.07
240055,105,1583,89.40,13.02,-0.01,-0.15,52.07
240326,105,1583,91.40,13.02,-0.05,-0.61,52.06
240596,105,1583,88.72,13.02,-0.04,-0.54,52.07
240867,105,1583,90.22,13.02,-0.06,-0.76,52.07
241138,105,1583,90.67,13.02,-0.06,-0.78,52.08
241409,105,1583,90.08,13.02,-0.06,-0.79,52.08
241679,105,1583,89.56,13.02,-0.05,-0.70,52.09
241950,105,1583,89.54,13.02,-0.04,-0.52,52.09
242221,105,1583,88.94,13.02,-0.02,-0.27,52.09
242492,105,1583,91.55,13.02,-0.03,-0.43,52.09
242762,105,1583,90.51,13.02,-0.06,-0.76,52.16
243033,105,1583,90.47,13.02,-0.02,-0.29,52.16
243304,105,1583,90.00,13.02,-0.00,-0.06,52.15
243574,105,1583,120.43,12.96,0.46,5.91,52.14
243845,105,1583,89.01,12.97,0.43,5.52,52.14
244116,105,1583,91.61,12.97,0.37,4.79,52.14
244386,105,1583,90.67,12.98,0.38,4.89,52.13
244657,105,1583,88.82,12.98,0.32,4.13,52.13
244928,105,1583,89.76,12.98,0.26,3.34,52.13
245198,105,1583,89.36,12.99,0.26,3.40,52.12
245469,105,1583,90.37,12.99,0.25,3.26,52.18
245740,105,1583,89.31,12.99,0.20,2.66,52.18
246010,105,1583,90.61,13.00,0.20,2.59,52.25
246281,105,1583,89.91,13.00,0.22,2.92,52.24
246552,105,1583,90.15,13.00,0.22,2.83,52.22
246822,105,1583,89.78,13.00,0.19,2.46,52.21
247093,105,1583,91.81,13.01,0.19,2.51,52.21
247364,105,1583,90.55,13.01,0.14,1.79,52.19
247634,105,1583,90.31,13.01,0.15,2.00,52.18
247905,105,1583,106.85,13.01,0.17,2.20,52.18
248176,105,1583,92.00,13.01,0.20,2.56,52.18
248446,105,1583,92.62,13.01,0.16,2.03,52.18
248717,105,1583,91.27,13.01,0.14,1.83,52.23
248988,105,1583,90.98,13.02,0.13,1.66,52.22
249259,105,1583,90.90,13.02,0.09,1.21,52.22
249529,105,1583,90.56,13.02,0.10,1.29,52.21
249800,105,1583,91.74,13.02,0.08,0.98,52.21
250071,105,1583,92.22,13.02,0.04,0.51,52.20
250341,105,1583,91.37,13.02,0.01,0.08,52.20
250612,105,1583,90.03,13.02,-0.01,-0.11,52.18
250883,105,1583,90.24,13.02,-0.04,-0.48,52.19
251153,105,1583,90.35,13.02,-0.05,-0.62,52.16
251424,105,1583,89.36,13.02,-0.03,-0.45,52.16
251695,105,1583,89.58,13.02,-0.06,-0.78,52.16
251965,105,1583,90.45,13.02,-0.04,-0.50,52.16
252236,105,1583,92.05,13.02,-0.06,-0.83,52.16
252507,105,1583,111.05,13.03,-0.02,-0.25,52.16
252778,105,1583,91.71,13.03,-0.01,-0.12,52.16
253048,105,1583,90.61,13.03,0.04,0.48,52.16
253319,105,1583,88.80,13.02,0.01,0.15,52.16
253590,105,1583,90.17,13.03,0.03,0.43,52.16
253860,105,1583,87.27,13.03,0.03,0.40,52.16
254131,105,1583,87.67,13.02,0.01,0.17,52.16
254402,105,1583,89.13,13.02,0.01,0.16,52.16
254672,105,1583,89.43,13.02,-0.00,-0.04,52.16
254943,105,1583,88.98,13.02,0.03,0.36,52.16
255214,105,1583,90.23,13.02,0.00,0.05,52.17
255484,105,1583,87.67,13.02,0.03,0.44,52.16
255755,105,1583,89.67,13.02,0.06,0.79,52.16
256026,105,1583,89.05,13.02,0.03,0.43,52.16
256296,105,1583,90.29,13.02,0.02,0.20,52.17
256567,105,1583,109.17,13.02,-0.02,-0.29,52.19
256838,105,1583,89.65,13.02,-0.03,-0.35,52.18
257108,105,1583,89.73,13.02,0.01,0.08,52.19
257379,105,1583,88.88,13.02,0.04,0.56,52.19
257650,105,1583,90.49,13.02,0.04,0.51,52.20
257921,105,1583,89.38,13.02,0.01,0.18,52.21
258191,105,1583,89.06,13.02,-0.00,-0.02,52.22
258462,105,1583,88.21,13.02,-0.00,-0.01,52.20
258733,105,1583,89.22,13.01,0.01,0.10,52.20
259003,105,1583,89.18,13.02,-0.02,-0.29,52.19
259274,105,1583,88.09,13.02,-0.00,-0.06,52.20
259545,105,1583,86.54,13.02,0.02,0.24,52.20
259816,105,1583,88.82,13.02,-0.01,-0.16,52.21
260086,105,1583,86.06,13.02,0.02,0.25,52.20
260357,105,1583,88.49,13.02,-0.01,-0.15,52.21
260628,105,1583,87.36,13.02,-0.05,-0.61,52.22
260898,105,1583,109.25,12.98,0.23,2.92,52.23
261169,105,1583,85.82,12.99,0.21,2.74,52.29
261440,105,1583,87.92,12.99,0.17,2.18,52.29
261710,105,1583,86.78,12.99,0.16,2.07,52.29
261981,105,1583,86.25,13.00,0.16,2.07,52.29
262252,105,1583,87.89,13.00,0.11,1.39,52.29
262522,105,1583,86.60,13.00,0.07,0.87,52.29
262794,105,1583,87.14,13.01,0.08,0.99,52.29
263064,105,1583,89.56,13.01,0.05,0.61,52.28
263334,105,1583,87.21,13.01,0.04,0.46,52.27
263606,105,1583,85.44,13.01,0.06,0.81,52.27
263876,105,1583,87.60,13.02,0.10,1.31,52.27
264146,105,1583,86.60,13.02,0.05,0.71,52.28
264418,105,1583,86.33,13.02,0.04,0.55,52.24
264688,105,1583,86.67,13.02,0.07,0.89,52.24
264958,105,1583,89.27,13.02,0.04,0.52,52.25
265230,105,1583,100.83,13.02,0.01,0.19,52.25
265500,105,1583,86.88,13.02,0.04,0.47,52.26
265771,105,1583,88.16,13.02,0.03,0.43,52.26
266042,105,1583,88.69,13.02,0.07,0.88,52.27
266312,105,1583,85.80,13.02,0.02,0.32,52.27
266583,105,1583,87.39,13.02,0.01,0.10,52.27
266854,105,1583,86.12,13.02,0.01,0.10,52.27
267124,105,1583,87.88,13.02,0.01,0.10,52.29
267395,105,1583,87.83,13.02,0.06,0.77,52.29
267666,105,1583,88.62,13.02,0.02,0.32,52.29
267936,105,1583,87.41,13.02,-0.01,-0.09,52.29
268207,105,1583,86.92,13.02,-0.04,-0.55,52.29
268478,105,1583,87.19,13.02,-0.00,-0.01,52.29
268748,105,1583,87.09,13.02,0.01,0.19,52.29
269019,105,1583,88.04,13.02,0.02,0.28,52.29
269290,105,1583,88.23,13.02,-0.00,-0.03,52.29
269560,105,1583,129.40,12.89,0.84,10.77,52.29
269832,105,1583,82.36,12.91,0.72,9.24,52.29
270102,105,1583,87.21,12.92,0.65,8.42,52.29
270372,105,1583,87.27,12.93,0.62,7.98,52.27
270644,105,1583,86.40,12.94,0.55,7.10,52.27
270914,105,1583,87.95,12.95,0.49,6.31,52.29
